Depth,Channel Diameter ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0,0,8.05E-05,0.00115737,0.00653867,0.0189938,0.0384627,0.0626837,0.0911406,0.124122,0.159877,0.198579,0.238015,0.27749,0.315235,0.351599,0.387499,0.422673,0.458919,0.494836,0.534379,0.57605,0.62412,0.674552,0.730138,0.789717,0.857672,0.935149,1.02142,1.11938,1.22558,1.34604,1.47314,1.60727,1.73292,1.84295,1.9307,2.00118,2.07218,2.15931,2.27807,2.42302,2.57961,2.72274,2.83291,2.90606,2.95495,3.00602,3.08464,3.20359,3.35422,3.50427,3.61134,3.63537,3.56269,3.41757,3.23435,3.05384,2.86857,2.62981,2.28687,1.78181,1.08776,0.454018,0.0930612,0.0274883,0.0743399,0.352794,0.785601,1.11339,1.08236,0.719381,0.308712,0.0620584,0.00497306,0,0,0,0,0,0,0,0,0,0,0
22,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0,0,0.00E+00,0,0.000200752,0.00255282,0.0136611,0.036733,0.0707819,0.109283,0.154007,0.203426,0.257403,0.312885,0.367956,0.420212,0.469886,0.51785,0.563449,0.608277,0.651081,0.696274,0.74205,0.792347,0.842434,0.895458,0.950279,1.01126,1.07878,1.15118,1.23108,1.31466,1.40869,1.50547,1.60598,1.69645,1.77391,1.83898,1.90337,1.9889,2.10895,2.27122,2.45944,2.64804,2.8047,2.9073,2.95344,2.95985,2.9577,2.97772,3.03818,3.13476,3.23828,3.30644,3.29803,3.2031,3.04292,2.8496,2.65194,2.43038,2.14892,1.78067,1.30665,0.752723,0.292593,0.0568402,0.021118,0.0762328,0.364377,0.822201,1.21193,1.25271,0.958833,0.509441,0.162466,0.0253378,0.00332872,0.0133777,0.0827689,0.258848,0.485005,0.527622,0.349062,0.0960867,0.0116622,0,0
24,0.00E+00,0,0.00E+00,0.00E+00,0,0,0.00E+00,0,0,0.000187391,0.00236046,0.0125621,0.0335621,0.0643991,0.0991133,0.139473,0.184079,0.232819,0.282953,0.332786,0.380276,0.425655,0.469772,0.512019,0.553923,0.594388,0.63734,0.681051,0.728891,0.776567,0.826792,0.878366,0.934793,0.995954,1.06006,1.12904,1.19916,1.27612,1.35331,1.4327,1.50424,1.56839,1.62862,1.69778,1.79602,1.93464,2.11833,2.32878,2.53889,2.71537,2.83539,2.89529,2.91037,2.9106,2.92635,2.977,3.06125,3.15369,3.21602,3.20861,3.1168,2.96215,2.778,2.60469,2.43518,2.22735,1.93517,1.50507,0.917647,0.380772,0.0777684,0.0261669,0.0814833,0.391097,0.887581,1.30803,1.36451,1.05901,0.576794,0.187486,0.0298328,0.0144942,0.0834993,0.395362,0.908111,1.37397,1.26484,0.741162,0.189433,0.0204301,0,0
26,0,0.00E+00,0.00E+00,0,0,0.00E+00,0,0,0,0.000172692,0.00229614,0.0126422,0.0351105,0.0692806,0.108949,0.155192,0.206527,0.262917,0.321243,0.379593,0.435375,0.488767,0.540576,0.590171,0.639114,0.686146,0.735589,0.785472,0.839441,0.892628,0.947991,1.00413,1.06481,1.12975,1.1967,1.2675,1.33787,1.41424,1.48971,1.56691,1.63564,1.69784,1.75959,1.83704,1.95302,2.11802,2.3324,2.56978,2.79473,2.96857,3.06886,3.09786,3.07937,3.05088,3.04651,3.08486,3.16045,3.24241,3.28773,3.25799,3.14563,2.97801,2.79046,2.60747,2.40746,2.14175,1.77989,1.31359,0.761515,0.304061,0.0603781,0.0197756,0.0642282,0.321162,0.778268,1.23226,1.401,1.19919,0.72194,0.269598,0.0488117,0.00318133,0,0,0,0,0,0,0,0,0,0
28,0.00E+00,0.00E+00,0,0,0.00E+00,0,0,0,0,0.000238305,0.00312943,0.0170377,0.046781,0.0912911,0.142252,0.20098,0.265725,0.33605,0.407949,0.478659,0.544863,0.607122,0.666509,0.722775,0.777726,0.830321,0.885985,0.942682,1.00478,1.06598,1.12991,1.19479,1.26561,1.34165,1.4194,1.5003,1.57847,1.66188,1.74125,1.81734,1.87498,1.9139,1.94374,1.98785,2.07937,2.23359,2.4494,2.69096,2.90907,3.05456,3.1035,3.0684,2.99024,2.92201,2.90483,2.95271,3.04561,3.13503,3.16534,3.09925,2.94791,2.75745,2.5742,2.41299,2.22938,1.96293,1.58491,1.11297,0.608959,0.226259,0.042412,0.0115549,0.0341879,0.173014,0.422205,0.679727,0.781786,0.666867,0.393396,0.138358,0.0234948,0.00126271,0,0,0,0,0,0,0,0,0,0
30,0.00E+00,0,0,0.00E+00,0,0,0,0,5.00E-05,0.000970388,0.0063421,0.0213339,0.0471913,0.0815263,0.121556,0.167836,0.218468,0.2735,0.329795,0.385749,0.43909,0.490457,0.541164,0.590846,0.641569,0.691944,0.746979,0.804766,0.869721,0.936286,1.00753,1.08172,1.16311,1.25128,1.34303,1.43957,1.5347,1.63422,1.72828,1.81741,1.88784,1.9402,1.98206,2.03376,2.12488,2.27083,2.47498,2.70939,2.93412,3.10501,3.1967,3.21321,3.18333,3.14968,3.14796,3.19336,3.27264,3.34641,3.36653,3.29752,3.144,2.94518,2.74278,2.55372,2.34243,2.05279,1.65913,1.17854,0.656326,0.252214,0.0486709,0.0104006,0.0220101,0.113629,0.282841,0.456554,0.520952,0.434187,0.24784,0.0833172,0.013434,0.000656606,0,0,0,0,0,0,0,0,0,0
32,0,0,0.00E+00,0,0,0,0,1.89E-05,0.000395671,0.00284091,0.010208,0.0241923,0.0436242,0.0681515,0.0969732,0.130441,0.166537,0.205674,0.245962,0.287073,0.327619,0.367954,0.409335,0.451516,0.496738,0.543396,0.595423,0.650964,0.714034,0.780382,0.852392,0.928395,1.01145,1.10143,1.19609,1.29677,1.39796,1.50338,1.60421,1.70184,1.78584,1.85775,1.92129,1.99105,2.08976,2.23262,2.42863,2.66101,2.9023,3.11541,3.27426,3.37379,3.4294,3.47109,3.52587,3.6056,3.69854,3.77095,3.78247,3.70408,3.54505,3.33681,3.11144,2.87489,2.58234,2.19309,1.69996,1.132,0.582706,0.197153,0.033879,0.00626381,0.0137506,0.0651183,0.144914,0.21085,0.211341,0.145423,0.0638473,0.0130473,0.00105746,0,0,0,0,0,0,0,0,0,0,0
34,0,0.00E+00,0,0,0,0,0.00E+00,0,0,0.00015046,0.00207006,0.0116367,0.0330501,0.0661886,0.10504,0.149948,0.199292,0.253139,0.308454,0.36337,0.415147,0.464148,0.511586,0.557301,0.60311,0.647842,0.696125,0.746409,0.802756,0.860232,0.921582,0.985402,1.0558,1.13274,1.21358,1.2993,1.38412,1.47279,1.55607,1.63348,1.69109,1.72736,1.74756,1.77016,1.824,1.92695,2.08638,2.28087,2.4762,2.63235,2.72564,2.76002,2.76355,2.77733,2.83487,2.94872,3.10292,3.25561,3.35766,3.37086,3.29365,3.15994,3.00659,2.85918,2.68941,2.44051,2.07139,1.55853,0.917925,0.369242,0.0736391,0.0240791,0.0753801,0.364462,0.837975,1.25413,1.33163,1.06803,0.605216,0.213751,0.036903,0.00676432,0.0169331,0.0842281,0.207573,0.333792,0.325692,0.201747,0.0536035,0.00615982,0,0
36,0.00E+00,0,0,0,0,0.00E+00,0,0,0,0.000141834,0.00195229,0.010978,0.0311849,0.0624391,0.099009,0.141156,0.187334,0.237635,0.28921,0.340314,0.388422,0.434018,0.478406,0.521569,0.565315,0.608588,0.655816,0.705508,0.761429,0.818757,0.879995,0.943646,1.01336,1.08872,1.16684,1.24832,1.32747,1.40859,1.48283,1.54993,1.59767,1.62603,1.6414,1.6618,1.71371,1.81225,1.96223,2.1417,2.31777,2.45327,2.52736,2.54531,2.53503,2.5368,2.58442,2.69285,2.85097,3.02218,3.1606,3.22537,3.20566,3.12567,3.01519,2.90303,2.76695,2.55194,2.21136,1.70367,1.02644,0.421686,0.0854415,0.0276533,0.0832947,0.397847,0.898302,1.31253,1.35165,1.03708,0.558552,0.18252,0.0292313,0.0100016,0.0591876,0.311381,0.815565,1.36657,1.36872,0.859334,0.229302,0.0266357,0,0
38,0,0,0,0,0.00E+00,0,0,0,0,8.37E-05,0.00110309,0.00621667,0.0176236,0.0359113,0.0576731,0.0836796,0.112515,0.145684,0.181685,0.22022,0.259742,0.301137,0.34648,0.395619,0.450608,0.509293,0.575921,0.648391,0.730878,0.818185,0.912388,1.01135,1.11806,1.2318,1.34927,1.47145,1.59164,1.71323,1.82558,1.92951,2.01321,2.07817,2.1285,2.1801,2.25869,2.38236,2.56311,2.78451,3.01693,3.21792,3.35489,3.41777,3.42103,3.39892,3.38639,3.40479,3.45077,3.49488,3.4963,3.42141,3.27099,3.07521,2.86673,2.65765,2.4123,2.08385,1.65687,1.15316,0.628555,0.234133,0.0440076,0.00783336,0.012836,0.0641911,0.151809,0.232339,0.245746,0.17722,0.0819121,0.0175371,0.00151279,0,0,0,0,0,0,0,0,0,0,0
