Depth,Channel Diameter ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0,0,0,0,0,0,0,0.00E+00,0.00E+00,2.03E-04,2.41E-03,0.0126004,0.0328544,0.0627841,0.0960312,0.135377,0.178505,0.227429,0.279756,0.334865,0.390806,0.449075,0.513129,0.582657,0.661032,0.74502,0.841397,0.947268,1.06934,1.19972,1.34147,1.49169,1.65521,1.83176,2.01579,2.20886,2.39942,2.5921,2.76839,2.92553,3.04026,3.10703,3.1269,3.11769,3.11513,3.14311,3.21761,3.31603,3.39912,3.41477,3.32727,3.13626,2.87696,2.60996,2.39173,2.25326,2.18989,2.16237,2.1145,1.99962,1.81049,1.58784,1.39565,1.27402,1.21711,1.16873,1.05236,0.836293,0.566376,0.348827,0.244176,0.240875,0.300548,0.344346,0.303081,0.180391,0.0649835,0.0113069,0.000635844,0,0,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0.00E+00,0.00E+00,0,9.89E-05,0.00112579,0.00573911,0.0145882,0.0278745,0.0435709,0.0641088,0.0877742,0.114679,0.142727,0.173547,0.206015,0.240188,0.274558,0.310053,0.349427,0.392937,0.443243,0.497681,0.56147,0.632737,0.717593,0.810202,0.91329,1.02459,1.14925,1.28829,1.43904,1.60415,1.77632,1.9616,2.14715,2.3328,2.49893,2.63937,2.75065,2.84366,2.94414,3.0696,3.23209,3.41078,3.57061,3.66449,3.65955,3.55302,3.37324,3.17145,2.99668,2.8766,2.80657,2.75134,2.66479,2.51247,2.30212,2.07335,1.86935,1.71206,1.57067,1.39955,1.16208,0.840967,0.472371,0.174997,0.0325457,0.012025,0.0464503,0.223382,0.512014,0.776797,0.836051,0.682927,0.392549,0.142366,0.0252654,0.00167151,0,0,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.24E-05,0.000649993,0.00503819,0.0191791,0.0453438,0.0801701,0.120431,0.165582,0.216581,0.270849,0.327107,0.382205,0.436319,0.490367,0.54396,0.59845,0.651971,0.708793,0.76683,0.830133,0.893765,0.960528,1.02884,1.10256,1.18192,1.26504,1.3543,1.44495,1.54293,1.64066,1.74111,1.8332,1.91668,1.99261,2.0725,2.17726,2.31987,2.50726,2.71955,2.9255,3.08445,3.16785,3.17118,3.11448,3.03594,2.97244,2.94451,2.9473,2.95002,2.91241,2.80186,2.61872,2.4017,2.19756,2.04713,1.93861,1.82038,1.63054,1.30224,0.807847,0.337829,0.0691028,0.0264709,0.0931971,0.450146,1.05062,1.6189,1.81444,1.61515,1.09412,5.19E-01,1.43E-01,0.0192131,0.000566853,0,0,0,0,0,0,0,0,0
25,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.000245153,0.00313386,0.0168178,0.0453852,0.0876717,0.135642,0.191269,0.252573,0.319093,0.387058,0.454023,0.517187,0.576586,0.633197,0.686317,0.738127,0.787488,0.83938,0.891666,0.948474,1.00463,1.06342,1.12338,1.18858,1.25891,1.33195,1.40974,1.48713,1.57101,1.65379,1.73854,1.81402,1.882,1.94914,2.03345,2.16051,2.34134,2.57368,2.82369,3.04661,3.196,3.24806,3.21219,3.12513,3.03806,2.99312,3.00867,3.07204,3.14169,3.16303,3.09341,2.92656,2.70145,2.48048,2.30105,2.15603,1.98396,1.71392,1.34446,0.947651,0.647453,0.498277,0.473699,0.508528,0.495251,0.355963,0.166747,0.0368392,0.00340942,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0
27,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0.000193513,0.00269853,0.0147236,0.0410014,0.0791694,0.12321,0.172763,0.230314,0.293397,0.361217,0.430221,0.501164,0.576208,0.655229,0.740321,0.828145,0.924343,1.02573,1.13783,1.25289,1.37377,1.49719,1.62724,1.76289,1.89911,2.03694,2.1668,2.29539,2.41079,2.51675,2.5992,2.661,2.71131,2.77405,2.88474,3.06068,3.3018,3.56378,3.78365,3.89235,3.85104,3.66981,3.4018,3.12286,2.89532,2.74513,2.65478,2.57244,2.43924,2.22013,1.93638,1.64535,1.41102,1.25973,1.15845,1.0516,0.874374,0.566305,0.254207,0.0547906,0.00502639,0,0,0,0,0,0,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,0,0,0,0.00E+00,0.00E+00,0,9.89E-05,0.00112579,0.00573911,0.0145882,0.0278745,0.0435709,0.0641088,0.0877742,0.114679,0.142727,0.173547,0.206015,0.240188,0.274558,0.310053,0.349427,0.392937,0.443243,0.497681,0.56147,0.632737,0.717593,0.810202,0.91329,1.02459,1.14925,1.28829,1.43904,1.60415,1.77632,1.9616,2.14715,2.3328,2.49893,2.63937,2.75065,2.84366,2.94414,3.0696,3.23209,3.41078,3.57061,3.66449,3.65955,3.55302,3.37324,3.17145,2.99668,2.8766,2.80657,2.75134,2.66479,2.51247,2.30212,2.07335,1.86935,1.71206,1.57067,1.39955,1.16208,0.840967,0.472371,0.174997,0.0325457,0.012025,0.0464503,0.223382,0.512014,0.776797,0.836051,0.682927,0.392549,0.142366,0.0252654,0.00167151,0,0,0,0,0,0,0,0,0,0
31,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0,0.000112455,0.00153111,0.00868291,0.0248356,0.0504875,0.0810708,0.11731,0.15771,0.203399,0.252137,0.303012,0.353932,0.405495,0.4594,0.515169,0.574803,0.636226,0.703987,0.775764,0.855729,0.938457,1.02641,1.1175,1.21486,1.31777,1.4229,1.5314,1.63658,1.74285,1.84054,1.93202,2.00662,2.06715,2.11943,2.18076,2.27732,2.42498,2.63063,2.87047,3.10742,3.29476,3.40124,3.42416,3.38857,3.33794,3.31112,3.32637,3.37157,3.40667,3.38299,3.26785,3.07215,2.84408,2.63339,2.45818,2.28026,2.03185,1.67088,1.20751,0.680481,0.265393,0.0516353,0.0040757,0,0,0,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,0.00E+00,0,0,0,0.00E+00,0.00E+00,0.00E+00,0,0,7.03E-05,0.00133735,0.0084119,0.0271592,0.0571445,0.0941599,0.134723,0.180869,0.230591,0.28303,0.335137,0.386975,0.440552,0.496315,0.556708,0.619429,0.689579,0.765113,0.85102,0.940953,1.03739,1.13784,1.24665,1.36343,1.48431,1.61014,1.73308,1.85813,1.97316,2.0777,2.1554,2.20458,2.23066,2.25441,2.31065,2.42334,2.60676,2.84047,3.0859,3.29034,3.4126,3.44007,3.39156,3.31137,3.24709,3.2304,3.26252,3.30951,3.31726,3.23574,3.0529,2.80865,2.55902,2.34538,2.15636,1.9333,1.63E+00,1.23E+00,0.730513,0.304443,0.0625767,0.00541459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0,0,9.45E-06,0.000437842,0.00365394,0.0150405,0.0361942,0.0656464,0.0991421,0.138091,0.180821,0.227296,0.274909,0.322186,0.367418,0.410836,0.453616,0.495151,0.537417,0.57926,0.624795,0.67237,0.725543,0.780145,0.838648,0.899858,0.966951,1.03985,1.11632,1.19767,1.2789,1.36393,1.44445,1.52073,1.58145,1.62597,1.65745,1.68984,1.7461,1.84179,1.98617,2.16462,2.35171,2.51308,2.62384,2.67884,2.69387,2.70088,2.73202,2.80691,2.92271,3.05008,3.14598,3.16794,3.09952,2.9687,2.81565,2.68493,2.56993,2.41166,2.14745,1.71137,1.0646,0.454285,0.0946709,0.027908,0.0759065,3.72E-01,8.70E-01,1.30926,1.40111,1.13155,0.647781,0.230638,0.0512223,0.0372785,0.15405,0.529162,1.06401,1.46937,1.30271,0.739334,0.185195,0.0195416,0,0
37,0.00E+00,0.00E+00,0.00E+00,0,0,0,0,0.00E+00,0,0.000105319,0.0016378,0.00987306,0.0301345,0.0632854,0.103795,0.150692,0.202404,0.259411,0.318591,0.378186,0.435064,0.489673,0.543438,0.596275,0.650174,0.703655,0.76174,0.822518,0.890361,0.959745,1.03352,1.10992,1.19298,1.28235,1.3749,1.47181,1.56662,1.66432,1.75486,1.83865,1.90193,1.94387,1.96917,1.9956,2.05223,2.15798,2.3232,2.52847,2.74064,2.91685,3.02669,3.06505,3.05196,3.02544,3.02222,3.06275,3.14103,3.22265,3.26019,3.21226,3.07253,2.87781,2.67495,2.50109,2.33958,2.13306,1.8317,1.40336,0.842616,0.348497,0.0710596,0.0180943,4.36E-02,2.18E-01,0.520257,0.793903,0.848233,0.669766,0.366822,0.123027,0.01994,0.00110602,0,0,0,0,0,0,0,0,0,0
